order_line_id,order_id,customer_id,product_id,quantity,unit_price,currency,status,created_at
L-0025349,O-018942,C-03000,P-0226,5,462.78,USD,COMPLETED,2025-04-27 15:42:24
L-0024639,O-018421,C-03434,P-0182,2,447.26,USD,COMPLETED,2025-04-03 16:27:58
L-0004926,O-003686,C-00325,P-0441,3,426.31,eur,COMPLETED,2025-06-24 07:26:34
L-0028841,O-021537,C-04340,P-0296,2,451.81,USD,COMPLETED,2025-06-03 23:56:23
L-0008255,O-006185,C-00431,P-0489,1,288.37,USD,COMPLETED,2026-07-25 06:58:22
L-0005287,O-003962,C-03315,P-0246,1,434.53,usd,completed,2025-04-01 01:41:58
L-0026906,O-020112,C-04603,P-0514,4,143.90,GBP,COMPLETED,08/07/2026 20:43
L-0015808,O-011843,C-00778,P-0094,1,193.61,USD,COMPLETED,2026-08-03 02:24:15
L-0007571,O-005677,C-01176,P-0057,1,232.16,USD,CANCELLED,2025-12-02
L-0012763,O-009557,C-00926,P-0082,1,206.16,usd,COMPLETED,2025-09-14 07:24:01
L-0030731,O-022951,C-02929,P-0477,4,216.81,usd,Completed,2025-11-05 08:27:56
L-0013806,O-010328,C-00867,P-0599,1,490.99,USD,COMPLETED,2025-11-18 07:27:56
L-0019599,O-014668,C-02455,P-0248,2,209.22,usd,COMPLETED,2026-02-08 11:58:49
L-0010677,O-007994,C-01723,P-0540,1,418.97,EUR,COMPLETED,2026-06-30 01:05:48
L-0009627,O-007201,C-02598,P-0296,2,451.81,EUR,Completed,2026-08-10 17:15:57
L-0001237,O-000917,C-02992,P-0069,2,20.25,USD,completed,2026-04-26 23:37:49
L-0014493,O-010860,C-02380,P-0279,2,438.13,EUR,REFUNDED,03/17/2026 09:00
L-0006134,O-004602,C-03583,P-0011,2,188.55,usd,COMPLETED,2025-09-20 07:11:15
L-0000176,O-000128,C-03636,P-0242,1,399.42,USD,COMPLETED,2026-02-25 15:11:44
L-0004030,O-003009,C-00890,P-0415,1,19.35,USD,COMPLETED,02/16/2026 06:07
L-0002718,O-002036,C-02537,P-0099,1,63.41,EUR,Completed,2025-06-13 04:03:39
L-0000406,O-000300,C-03796,P-0453,4,356.24,GBP,CANCELLED,2026-05-29 06:50:23
L-0017243,O-012903,C-00449,P-0438,1,254.74,Usd,COMPLETED,2025-02-28 19:44:35
L-0021040,O-015753,C-00720,P-0559,1,295.29,USD,COMPLETED,09/22/2025 20:09
L-0021356,O-015969,C-03683,P-0296,1,451.81,USD,COMPLETED,11/12/2025 17:29
L-0013358,O-009992,C-00431,P-0349,1,297.09,USD,completed,08/14/2026 11:33
L-0021257,O-015901,C-01933,P-0538,1,86.06,usd,COMPLETED,04/26/2025 16:56
L-0014731,O-011036,C-03944,P-0454,1,90.70,USD,COMPLETED,2026-04-26 20:47:36
L-0030903,O-023083,C-01173,P-0192,2,124.28,Usd,Completed,2025/13/45 25:99:99
L-0011049,O-008277,C-04818,P-0326,2,328.03,USD,completed,2026-01-14 02:59:29
L-0029106,O-021735,C-00679,P-0269,1,62.17,USD,completed,09/02/2025 03:25
L-0006274,O-004712,C-01731,P-0254,2,127.68,EUR,COMPLETED,01/19/2026 00:35
L-0006321,O-004749,C-02506,P-0190,1,134.92,usd,Completed,2025-05-24 21:31:02
L-0024554,O-018354,C-02317,P-0287,2,31.04,usd,COMPLETED,2025-05-26
L-0009082,O-006803,C-00188,P-0382,1,468.39,EUR,Completed,07/29/2025 22:08
L-0020678,O-015477,C-03046,P-0303,3,270.35,Eur,COMPLETED,2025-02-07 08:17:09
L-0022330,O-016677,C-03014,P-0119,1,218.89,Usd,Completed,2026-07-18 20:45:30
L-0028957,O-021617,C-04474,P-0236,2,403.16,USD,cancelled,11/05/2025 05:20
L-0016925,O-012678,C-03297,P-0303,1,270.35,USD,COMPLETED,05/17/2026 12:43
L-0004738,O-003553,C-04622,P-0283,2,122.19,GBP,COMPLETED,2025-06-21
L-0012551,O-009401,C-02535,P-0142,1,247.90,usd,completed,05/08/2026 19:09
L-0024245,O-018122,C-01799,P-0390,1,426.01,usd,COMPLETED,2026-03-13
L-0000442,O-000326,C-03033,P-0256,1,385.82,Usd,COMPLETED,2026-01-28 13:02:02
L-0020434,O-015302,C-01206,P-0504,1,254.30,eur,COMPLETED,08/27/2026 04:18
L-0015853,O-011876,C-04970,P-0435,2,24.87,Usd,COMPLETED,2025-10-18 15:16:16
L-0004355,O-003257,C-03846,P-0274,1,297.62,USD,Cancelled,02/16/2025 23:51
L-0022922,O-017127,C-03557,P-0076,1,144.29,USD,COMPLETED,2025-08-15 01:41:25
L-0006365,O-004784,C-03813,P-0301,2,390.60,USD,completed,2026-07-05 21:54:29
L-0030480,O-022766,C-02108,P-0258,1,57.11,USD,COMPLETED,2025-07-18 10:11:01
L-0012900,O-009657,C-01910,P-0586,1,317.26,Eur,COMPLETED,2025-04-05 19:13:23
L-0009611,O-007191,C-02501,P-0043,1,351.63,usd,Completed,2025-09-21 00:47:47
L-0003883,O-002910,C-03116,P-0270,2,15.47,usd,completed,2026-02-12 20:03:42
L-0003104,O-002332,C-02680,P-0555,2,27.10,usd,COMPLETED,01/12/2026 05:32
L-0018281,O-013684,C-04612,P-0362,1,64.27,gbp,completed,2025-09-04
L-0023312,O-017421,C-00488,P-0367,2,388.29,usd,cancelled,2025-02-25 04:03:34
L-0004758,O-003567,C-01689,P-0362,3,64.27,usd,COMPLETED,2026-07-17 02:30:07
L-0031350,O-023411,C-03018,P-0141,3,245.90,Eur,COMPLETED,2026-07-20 02:37:49
L-0010257,O-007682,C-00409,P-0199,1,102.24,USD,Completed,2025-02-25 09:31:14
L-0010852,O-008125,C-04046,P-0177,1,220.37,USD,Completed,2025-10-11 16:11:41
L-0020933,O-015671,C-00683,P-0589,1,99.84,usd,CANCELLED,2025-09-03 23:38:43
L-0010773,O-008068,C-02103,P-0211,2,348.66,usd,COMPLETED,2025-04-02 01:59:06
L-0005851,O-004384,C-02038,P-0270,2,15.47,USD,CANCELLED,2025-11-07 04:04:31
L-0018517,O-013862,C-01232,P-0014,2,412.27,USD,completed,07/14/2025 08:52
L-0023841,O-017823,C-00322,P-0437,3,66.84,USD,PENDING,05/31/2025 01:17
L-0015223,O-011403,C-02181,P-0568,3,33.76,usd,completed,2026-04-08 01:37:52
L-0020967,O-015694,C-02113,P-0526,1,185.64,USD,COMPLETED,2026-05-06 02:41:48
L-0014065,O-010528,C-01564,P-0376,1,78.15,USD,COMPLETED,2025-06-13 19:10:52
L-0025451,O-019025,C-02658,P-0205,1,11.76,usd,COMPLETED,2025-06-25 12:01:56
L-0028003,O-020913,C-01554,P-0424,1,30.57,eur,COMPLETED,2026-01-06 18:29:19
L-0004672,O-003500,C-01480,P-0353,1,284.65,eur,COMPLETED,2025-11-13 01:20:04
L-0024729,O-018490,C-03592,P-0040,2,336.56,Usd,COMPLETED,2025-08-15 15:54:32
L-0029240,O-021829,C-03982,P-0021,1,380.25,usd,CANCELLED,2025-12-29 09:07:17
L-0019545,O-014626,C-01205,P-0535,4,10.31,USD,Completed,2025-03-24 19:37:41
L-0005070,O-003790,C-02098,P-0387,1,360.29,Usd,COMPLETED,2026-04-25 18:46:01
L-0003778,O-002831,C-03608,P-0162,1,458.43,USD,COMPLETED,07/04/2025 01:18
L-0003028,O-002271,C-04570,P-0054,3,334.10,USD,Completed,2025-05-06 18:42:42
L-0015746,O-011790,C-04678,P-0330,1,147.64,USD,COMPLETED,09/03/2025 21:03
L-0020648,O-015457,C-04927,P-0407,2,145.53,EUR,Completed,2026-03-11 07:44:16
L-0014349,O-010748,C-00798,P-0100,3,481.14,USD,COMPLETED,2026-09-16 04:23:03
L-0016088,O-012059,C-01499,P-0274,1,297.62,USD,COMPLETED,2025-04-15 04:07:00
L-0021836,O-016321,C-00734,P-0532,2,354.18,USD,Completed,2026-08-31 20:14:21
L-0012929,O-009677,C-02182,P-0481,2,207.35,Usd,COMPLETED,
L-0018597,O-013917,C-00401,P-0210,3,255.63,USD,completed,2025-02-28 19:38:43
L-0004271,O-003195,C-02416,P-0320,2,474.68,usd,CANCELLED,2026-04-18 13:10:38
L-0020205,O-015132,C-03534,P-0586,5,317.26,USD,Completed,2026-04-29 10:48:11
L-0006673,O-005018,C-02812,P-0031,3,373.66,USD,Completed,2025-12-19 17:18:48
L-0011977,O-008971,C-04672,P-0009,1,68.42,USD,Completed,09/13/2026 12:27
L-0011652,O-008723,C-02659,P-0428,2,425.46,Usd,completed,2025-12-18 20:13:15
L-0024864,O-018590,C-01672,P-0070,2,221.18,Usd,COMPLETED,07/19/2026 21:51
L-0020512,O-015358,C-01103,P-0257,1,409.20,USD,COMPLETED,2025-06-10 18:15:17
L-0008476,O-006343,C-03548,P-0486,1,212.11,EUR,COMPLETED,2025-02-05 06:02:14
L-0004312,O-003227,C-01703,P-0362,5,64.27,USD,Completed,05/09/2025 23:08
L-0022693,O-016954,C-03886,P-0332,2,105.19,USD,Completed,2025-11-14 07:57:01
L-0004735,O-003550,C-03034,P-0170,1,476.69,usd,COMPLETED,2025-07-20 13:37:11
L-0002882,O-002159,C-00602,P-0565,1,326.33,USD,Completed,2026-02-12 13:53:32
L-0008568,O-006411,C-00497,P-0079,2,280.73,USD,COMPLETED,2025-07-15
L-0010175,O-007618,C-03619,P-0403,3,391.74,Usd,completed,2025-12-07 21:38:30
L-0014967,O-011209,C-04506,P-0149,1,222.26,usd,REFUNDED,2026-07-09 14:16:35
L-0003474,O-002609,C-03670,P-0132,2,462.93,Usd,COMPLETED,2026-06-30 12:52:35
L-0022021,O-016451,C-04471,P-0029,3,81.37,Usd,COMPLETED,2026-04-04 05:26:20
L-0021841,O-016325,C-02711,P-0127,1,168.28,Usd,COMPLETED,2025-09-11 23:21:04
L-0026602,O-019887,C-00194,P-0277,1,162.41,usd,completed,2026-03-29 23:01:15
L-0010218,O-007652,C-01528,P-0103,4,136.61,Usd,COMPLETED,2025-01-21 15:55:03
L-0024591,O-018383,C-01633,P-0500,1,258.81,USD,pending,04/13/2026 22:06
L-0022642,O-016918,C-00020,P-0045,-1,416.97,EUR,Completed,2025-10-13 14:15:29
L-0009888,O-007395,C-00863,P-0314,1,186.92,USD,COMPLETED,2025-07-18
L-0021854,O-016335,C-04870,P-0256,1,385.82,USD,Refunded,2026-09-18 10:03:20
L-0017748,O-013282,C-03618,P-0104,1,484.74,USD,Completed,2026-02-04
L-0027357,O-020443,C-00641,P-0061,2,335.86,USD,completed,2025/13/45 25:99:99
L-0013888,O-010393,C-00981,P-0526,1,185.64,USD,COMPLETED,2025-08-25 14:35:19
L-0025085,O-018752,C-04626,P-0328,3,268.70,USD,COMPLETED,2025-02-24 10:17:55
L-0009991,O-007476,C-01758,P-0090,2,253.02,USD,Completed,2025-10-23
L-0017716,O-013258,C-02011,P-0548,1,44.62,usd,COMPLETED,2025-09-11 20:45:38
L-0024542,O-018346,C-00870,P-0055,1,354.06,USD,completed,2026-02-17 10:32:14
L-0000883,O-000639,C-03898,P-0254,2,127.68,Usd,COMPLETED,2026-06-27 00:46:47
L-0013796,O-010319,C-03253,P-0553,5,94.56,USD,completed,2025-02-06 12:30:16
L-0018832,O-014091,C-00192,P-0123,1,46.80,Usd,Completed,2025-04-12 23:20:32
L-0013728,O-010272,C-02938,P-0459,1,393.12,usd,COMPLETED,2025-07-25 08:27:42
L-0019358,O-014489,C-04870,P-0069,1,20.25,EUR,COMPLETED,08/06/2026 12:31
L-0004848,O-003632,C-03840,P-0489,2,288.37,Usd,Completed,2025-02-16
L-0026778,O-020017,C-00518,P-0315,1,186.36,usd,completed,2025-04-27
L-0017304,O-012949,C-01783,P-0496,1,276.83,USD,completed,2026-06-02 00:17:03
L-0003345,O-002513,C-04566,P-0084,2,87.65,EUR,pending,2026-07-11 12:56:11
L-0022739,O-016987,C-02801,P-0062,1,238.19,USD,completed,2025-08-11 16:54:02
L-0024869,O-018593,C-01211,P-0580,2,173.59,EUR,completed,2026-03-28 01:17:18
L-0002927,O-002192,C-02475,P-0310,1,74.19,usd,COMPLETED,2025-05-12 01:03:17
L-0004198,O-003140,C-03604,P-0385,3,191.30,usd,COMPLETED,2025-06-19 06:51:36
L-0031381,O-023431,C-03500,P-0414,1,449.03,gbp,COMPLETED,2025-07-02 06:42:08
L-0013405,O-010025,C-03364,P-0135,1,297.50,USD,COMPLETED,05/31/2025 03:29
L-0008168,O-006118,C-02794,P-0203,2,252.87,EUR,completed,2025-11-04
L-0009606,O-007188,C-00491,P-0427,4,123.08,usd,COMPLETED,2026-03-01 01:05:50
L-0012940,O-009685,C-03237,P-0494,1,161.53,USD,Completed,2026-08-22
L-0009377,O-007019,C-04122,P-0509,1,249.60,EUR,COMPLETED,2025-02-02
L-0010956,O-008207,C-02981,P-0051,3,103.95,usd,completed,2026-03-22 21:57:13
L-0017841,O-013359,C-00963,P-0587,1,92.87,usd,COMPLETED,2026-02-08 19:14:48
L-0003598,O-002701,C-02345,P-0204,1,76.23,USD,completed,2026-02-14 04:56:47
L-0002687,O-002013,C-01814,P-0080,3,393.03,USD,completed,2026-06-04 23:52:54
L-0014085,O-010544,C-02646,P-0088,3,233.63,USD,COMPLETED,2026-01-18 21:45:18
L-0016606,O-012435,C-04176,P-0056,1,391.46,gbp,pending,2026-02-14 07:32:16
L-0004352,O-003255,C-02370,P-0095,1,154.25,GBP,cancelled,2026-08-29
L-0030173,O-022533,C-01585,P-0327,1,403.17,USD,COMPLETED,2025-07-11
L-0014568,O-010916,C-00127,P-0581,3,251.91,USD,COMPLETED,2026-06-29 18:31:58
L-0027047,O-020216,C-04112,P-0425,2,304.93,Usd,cancelled,2026-08-21 07:10:20
L-0029181,O-021786,C-03444,P-0325,3,425.04,USD,COMPLETED,05/29/2026 23:13
L-0014100,O-010556,C-03839,P-0521,1,428.99,usd,Completed,2025-03-29 13:24:16
L-0002876,O-002154,C-04137,P-0514,1,143.90,USD,COMPLETED,2026-01-30 16:03:51
L-0010932,O-008188,C-03993,P-0051,2,103.95,Usd,Completed,2025-05-06 10:08:17
L-0005747,O-004301,C-04909,P-0202,2,486.05,USD,completed,not-a-date
L-0011359,O-008510,C-02473,P-0491,2,352.49,GBP,COMPLETED,08/18/2026 10:43
L-0024977,O-018675,C-02797,P-0307,1,195.62,USD,COMPLETED,2025-09-06 15:55:18
L-0024749,O-018504,C-02852,P-0482,1,112.73,USD,COMPLETED,2026-06-08 13:35:03
L-0017030,O-012745,C-04138,P-0034,1,188.38,Eur,Completed,2026-02-09
L-0020159,O-015098,C-01174,P-0151,3,414.01,Usd,Completed,2026-06-02 13:48:48
L-0026450,O-019775,C-00546,P-0519,2,12.27,USD,COMPLETED,2026-04-24 01:41:04
L-0017226,O-012889,C-04970,P-0180,1,375.56,Usd,completed,2025-10-04 23:39:28
L-0024786,O-018531,C-01625,P-0026,4,101.35,USD,COMPLETED,2025-03-07 02:44:03
L-0009390,O-007028,C-04165,P-0150,1,15.70,usd,completed,04/14/2026 18:52
L-0009011,O-006751,C-04862,P-0159,2,364.86,USD,completed,2025-05-16 18:15:04
L-0025871,O-019335,C-04186,P-0492,1,342.02,USD,completed,2025-02-19 08:33:02
L-0005467,O-004103,C-01428,P-0275,2,341.95,USD,Refunded,2026-07-24 05:38:29
L-0012173,O-009119,C-00631,P-0162,3,458.43,usd,COMPLETED,
L-0001736,O-001295,C-02495,P-0248,1,209.22,Usd,Completed,2026-06-28 19:22:17
L-0028834,O-021531,C-02637,P-0229,1,318.82,USD,completed,2026-05-08 16:18:26
L-0000714,O-000515,C-04869,P-0551,3,237.32,USD,completed,2026-02-10 05:45:14
L-0018625,O-013940,C-01917,P-0368,1,337.26,eur,COMPLETED,2025-11-09 15:39:01
L-0031534,O-023549,C-01521,P-0585,2,459.08,USD,Cancelled,2025-11-27
L-0017252,O-012911,C-01400,P-0440,2,316.86,Usd,Completed,2025-07-21 10:14:16
L-0030517,O-022791,C-01270,P-0192,1,124.28,usd,completed,2025-03-04 20:54:41
L-0008829,O-006612,C-01839,P-0532,2,354.18,usd,cancelled,2026-02-27 23:05:31
L-0016420,O-012301,C-03410,P-0167,1,415.75,usd,COMPLETED,2025-12-04 22:46:58
L-0002166,O-001618,C-03265,P-0369,2,170.15,usd,completed,2026-08-01 04:40:06
L-0018818,O-014083,C-01055,P-0126,1,249.53,Usd,COMPLETED,2025-05-24 19:14:15
L-0008891,O-006658,C-02881,P-0409,1,57.68,usd,COMPLETED,2025-03-08 09:04:25
L-0029401,O-021955,C-00098,P-0186,1,332.52,Usd,Completed,2025-02-04 09:56:34
L-0006710,O-005047,C-01056,P-0230,3,57.42,USD,COMPLETED,2025-05-08 10:33:55
L-0026141,O-019541,C-00520,P-0508,4,419.50,usd,COMPLETED,2026-03-22 03:41:49
L-0030197,O-022550,C-03165,P-0144,1,288.01,Usd,completed,2025-01-23 04:26:10
L-0005902,O-004418,C-00199,P-0463,1,473.28,usd,COMPLETED,2025-06-07 14:00:09
L-0029092,O-021726,C-03242,P-0348,1,130.42,usd,Completed,2026-08-10 18:06:16
L-0013532,O-010124,C-03206,P-0098,1,48.39,USD,completed,2026-03-11 01:49:51
L-0006683,O-005027,C-02276,P-0590,2,17.29,USD,COMPLETED,2026-07-23 10:58:52
L-0029983,O-022390,C-02390,P-0579,2,425.89,gbp,CANCELLED,04/19/2026 15:33
L-0024243,O-018121,C-00788,P-0405,2,498.53,USD,Completed,2025-06-01 18:44:58
L-0016268,O-012188,C-02235,P-0140,1,45.95,USD,Completed,2026-06-28 05:23:45
L-0019294,O-014438,C-01599,P-0280,3,426.31,EUR,completed,2025-06-22 14:45:29
L-0028641,O-021390,C-02223,P-0542,1,280.20,usd,CANCELLED,2026-01-17 20:17:02
L-0020827,O-015588,C-01139,P-0058,1,286.53,usd,COMPLETED,2026-05-18 15:57:07
L-0016326,O-012231,C-04675,P-0302,2,71.60,USD,refunded,2025-11-12 02:32:51
L-0023055,O-017228,C-04249,P-0262,2,413.21,USD,COMPLETED,2026-09-05 12:52:05
L-0028134,O-021009,C-04337,P-0392,2,65.35,USD,PENDING,2025-11-15 13:05:29
L-0004783,O-003585,C-04697,P-0055,2,354.06,USD,completed,2025-03-14
L-0013604,O-010177,C-02973,P-0504,1,254.30,usd,Completed,2026-01-09
L-0024995,O-018687,C-01346,P-0514,1,143.90,usd,COMPLETED,2025-01-30 17:53:11
L-0000065,O-000049,C-04805,P-0564,3,320.61,USD,COMPLETED,2025-03-13 02:57:50
L-0006086,O-004563,C-04157,P-0523,1,81.04,USD,CANCELLED,2025-08-17 14:28:17
L-0027806,O-020772,C-01569,P-0098,4,48.39,Usd,Completed,2025-12-16 10:33:29
L-0013011,O-009740,C-00726,P-0534,5,322.24,USD,COMPLETED,2026-02-01 14:42:41
L-0007038,O-005283,C-03318,P-0126,2,249.53,eur,COMPLETED,2025-08-16
L-0016976,O-012708,C-04622,P-0569,2,186.47,Usd,COMPLETED,2025-12-13 08:13:32
L-0030977,O-023139,C-01484,P-0429,1,33.33,usd,COMPLETED,2025-05-08 06:19:24
L-0029037,O-021680,C-00910,P-0263,1,158.62,eur,completed,2025-02-15 18:52:51
L-0001255,O-000929,C-03182,P-0585,1,459.08,USD,completed,2026-09-01 23:02:42
L-0002452,O-001837,C-00986,P-0047,1,196.80,EUR,CANCELLED,12/17/2025 22:39
L-0011153,O-008356,C-00442,P-0413,2,49.77,USD,Completed,02/09/2025 04:20
L-0006990,O-005250,C-00389,P-0043,2,351.63,usd,Completed,2026-09-05 12:29:21
L-0004682,O-003508,C-04157,P-0441,1,426.31,USD,COMPLETED,2025-11-15 17:35:16
L-0030676,O-022911,C-04180,P-0175,1,86.48,USD,Completed,2026-08-27 21:20:05
L-0010721,O-008028,C-01853,P-0106,1,359.86,Usd,Completed,2025-04-29 18:14:14
L-0007300,O-005480,C-02438,P-0130,4,295.88,USD,COMPLETED,2026-07-13 07:22:47
L-0000459,O-000337,C-03785,P-0088,1,233.63,USD,COMPLETED,2025-12-30 03:03:58
L-0021216,O-015874,C-00220,P-0525,1,64.24,USD,completed,2026-08-11 10:30:50
L-0001934,O-001447,C-01488,P-0206,1,118.68,usd,cancelled,2025-03-31 00:58:14
L-0002371,O-001776,C-04828,P-0110,2,451.79,usd,COMPLETED,2026-07-24 12:50:49
L-0013956,O-010444,C-00235,P-0190,1,134.92,usd,Completed,
L-0021737,O-016249,C-01586,P-0248,2,209.22,EUR,completed,2026-08-22
L-0021899,O-016365,C-00008,P-0220,1,201.80,usd,COMPLETED,05/29/2026 08:04
L-0027976,O-020891,C-03171,P-0144,3,288.01,Usd,completed,08/31/2025 00:20
L-0013289,O-009940,C-00096,P-0233,2,483.28,usd,CANCELLED,07/23/2025 09:13
L-0013411,O-010030,C-01101,P-0455,3,50.40,USD,completed,2026-03-03 01:57:47
L-0006670,O-005015,C-01016,P-0334,1,431.06,usd,Completed,2026-06-09 02:28:04
L-0012048,O-009023,C-01180,P-0134,1,176.70,EUR,completed,2026-02-03 23:57:45
L-0022914,O-017121,C-00453,P-0332,1,105.19,USD,Cancelled,2025-10-22 04:34:06
L-0000915,O-000664,C-01604,P-0117,1,380.47,USD,COMPLETED,2025-05-27
L-0018534,O-013873,C-03470,P-0491,1,352.49,USD,Completed,2025-04-02 19:41:04
L-0019531,O-014614,C-00679,P-0382,2,468.39,USD,COMPLETED,06/04/2026 09:40
L-0010686,O-008001,C-01309,P-0558,1,240.05,usd,Completed,2026-03-20 05:38:49
L-0008816,O-006604,C-03498,P-0569,1,186.47,usd,Completed,2026-05-28 09:51:28
L-0004992,O-003734,C-01814,P-0039,1,117.32,Usd,cancelled,2025-02-17 23:11:21
L-0000983,O-000717,C-00585,P-0336,1,309.12,usd,completed,2025-09-14 04:33:16
L-0002395,O-001794,C-03338,P-0347,2,473.28,usd,COMPLETED,2026-07-31 18:18:10
L-0024910,O-018623,C-02859,P-0524,2,302.42,Usd,Completed,05/01/2025 02:33
L-0024446,O-018273,C-03101,P-0087,2,362.57,USD,completed,2026-05-01 05:06:20
L-0014478,O-010848,C-01568,P-0520,1,414.45,Usd,Refunded,2026-02-11 15:43:16
L-0021799,O-016294,C-01513,P-0532,1,354.18,USD,COMPLETED,03/08/2026 04:00
L-0012623,O-009452,C-04852,P-0355,1,235.66,USD,COMPLETED,2025-03-14 20:23:57
L-0007113,O-005343,C-02827,P-0155,1,58.74,Usd,Completed,2026-09-01 18:38:49
L-0031372,O-023425,C-03452,P-0510,5,62.35,USD,COMPLETED,2025-12-31 14:31:33
L-0000006,O-000005,C-01866,P-0577,1,455.23,USD,COMPLETED,04/21/2026 14:51
L-0022362,O-016701,C-04060,P-0539,1,87.12,usd,refunded,2026-02-27 11:45:14
L-0012390,O-009288,C-00702,P-0590,1,17.29,usd,COMPLETED,2026-03-21 06:19:03
L-0017120,O-012812,C-03570,P-0087,1,362.57,USD,COMPLETED,2025-12-26
L-0008522,O-006378,C-03748,P-0213,1,103.89,usd,cancelled,2025-12-13 01:39:25
L-0020867,O-015616,C-03908,P-0226,3,462.78,usd,completed,2025-12-27 06:36:45
L-0019117,O-014301,C-01285,P-0340,1,468.29,usd,completed,2025-10-09 09:55:00
L-0009299,O-006966,C-04628,P-0472,1,239.71,USD,PENDING,2026-06-15 23:09:56
L-0005801,O-004343,C-00805,P-0324,1,270.04,GBP,COMPLETED,2025-06-05 10:44:52
L-0016166,O-012113,C-03811,P-0087,3,362.57,USD,refunded,2026-02-08 22:42:57
L-0007338,O-005507,C-04366,P-0479,2,319.14,USD,cancelled,2025-06-02 22:34:44
L-0025715,O-019216,C-04207,P-0317,2,192.83,usd,COMPLETED,09/20/2026 16:19
L-0026592,O-019878,C-03203,P-0239,1,13.83,Usd,completed,2025-08-12 16:27:49
L-0020178,O-015114,C-01019,P-0005,2,51.62,usd,Refunded,2026-06-11 19:48:38
L-0004711,O-003530,C-00513,P-0289,5,264.26,USD,Completed,2025-10-27 03:01:45
L-0011318,O-008478,C-01995,P-0205,3,11.90,Usd,completed,2025-09-28
L-0024814,O-018551,C-03778,P-0091,1,80.39,USD,COMPLETED,2025-08-24 05:16:54
L-0017363,O-012994,C-01385,P-0049,4,342.84,usd,COMPLETED,2026-05-06 09:33:29
L-0000055,O-000042,C-02133,P-0309,1,136.90,Usd,COMPLETED,2025-02-16 14:49:50
L-0025914,O-019369,C-02481,P-0582,1,268.05,Usd,COMPLETED,2025-07-09 21:59:35
L-0025997,O-019432,C-03500,P-0303,1,270.35,USD,Cancelled,2026-09-12
L-0013477,O-010082,C-04685,P-0060,1,61.69,Usd,CANCELLED,2026-05-12 23:55:53
L-0024166,O-018065,C-02283,P-0224,1,478.03,usd,Completed,2026-02-08 19:32:29
L-0019606,O-014673,C-00357,P-0398,1,151.20,Usd,completed,2025-10-24 11:12:14
L-0012217,O-009150,C-02464,P-0213,4,103.89,usd,Completed,2026-01-25 12:19:04
L-0003184,O-002390,C-02847,P-0110,2,451.79,USD,COMPLETED,2025-12-27 06:26:10
L-0012314,O-009227,C-01984,P-0525,1,64.24,USD,COMPLETED,07/31/2025 03:25
L-0003520,O-002643,C-00829,P-0245,3,304.98,Eur,pending,2026-02-04 18:15:27
L-0029157,O-021771,C-04811,P-0132,1,462.93,Usd,COMPLETED,2025-12-12 16:24:16
L-0006872,O-005165,C-01744,P-0218,1,66.26,Usd,completed,2025-03-17 09:47:17
L-0023062,O-017233,C-00334,P-0600,3,312.08,USD,cancelled,01/24/2026 18:38
L-0021097,O-015789,C-00931,P-0327,1,403.17,GBP,COMPLETED,2026-06-15
L-0003514,O-002638,C-02728,P-0412,3,326.81,USD,Completed,2026-09-01 18:45:59
L-0001294,O-000958,C-01064,P-0035,1,237.43,USD,Cancelled,2025-09-06 01:44:05
L-0010661,O-007983,C-00522,P-0363,3,62.97,usd,COMPLETED,12/29/2025 16:03
L-0029829,O-022279,C-02115,P-0313,1,120.12,USD,Completed,01/16/2026 16:45
L-0027894,O-020834,C-04992,P-0016,1,117.48,USD,COMPLETED,2026-01-11 03:16:09
L-0031134,O-023250,C-03064,P-0405,1,498.53,usd,COMPLETED,2025-11-11 12:06:49
L-0026920,O-020122,C-02459,P-0471,2,205.00,USD,Pending,08/04/2026 21:43
L-0022391,O-016723,C-00699,P-0285,4,287.76,eur,Completed,2025-06-22 06:22:46
L-0031444,O-023478,C-02102,P-0443,1,368.64,USD,COMPLETED,09/11/2025 02:43
L-0013467,O-010075,C-01728,P-0133,1,292.63,usd,COMPLETED,2025-12-05 15:34:46
L-0016207,O-012144,C-00405,P-0498,1,314.88,USD,completed,2026-08-25 16:28:37
L-0031212,O-023309,C-04300,P-0391,1,320.35,EUR,CANCELLED,08/31/2026 22:11
L-0000531,O-000388,C-00239,P-0007,1,381.76,USD,COMPLETED,07/05/2026 11:40
L-0011564,O-008656,C-04457,P-0391,4,320.35,usd,REFUNDED,2025-05-02 14:29:41
L-0016066,O-012040,C-02579,P-0531,1,345.39,USD,COMPLETED,2025-11-25 01:34:06
L-0031841,O-023785,C-03961,P-0416,1,124.21,USD,Completed,2025-04-15 08:20:59
L-0026769,O-020012,C-03427,P-0449,2,31.98,USD,Refunded,2025-09-29 07:13:50
L-0000004,O-000003,C-02580,P-0243,3,120.16,EUR,COMPLETED,2026-01-10 03:59:34
L-0023899,O-017866,C-03264,P-0367,3,388.29,USD,COMPLETED,08/04/2026 18:46
L-0015621,O-011699,C-03783,P-0052,2,8.64,USD,completed,03/16/2026 13:34
L-0031089,O-023216,C-00406,P-0177,2,220.37,USD,COMPLETED,2026-05-26 08:22:05
L-0023768,O-017766,,P-0479,1,319.14,USD,Pending,03/06/2025 15:28
L-0023178,O-017318,C-02632,P-0568,1,33.76,Usd,Completed,2025-08-01 20:49:52
L-0021968,O-016415,C-01111,P-0006,1,487.93,USD,completed,04/12/2026 12:44
